,Date,User,Text
478,September 19,stickguy,"Man, I would have dropped you guys ages ago!
2018 Hyundai Elantra Sport (mine), and 2013 Acura RDX AWD (wife's)"
479,September 19,driver100,"Maybe Nissans are the most stolen because no one bothers to look for them once they are stolen
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
480,September 19,nyccarguy,"
The $15 or the $180?
2001 Prelude Type SH, 2015 Infiniti Q40 AWD, 2017 Honda Pilot Touring AWD"
481,September 19,Mr_Shiftright,"iluvmysephia1 said:
 I haven't heard the expression "" History shows they'll string you up and fry you for dinner instead of helping you"", not sure who came to that conclusion.....is that pertaining to cannibals?


driver100 - have you not read this story before? 

A man was going down the road from the city of Jerusalem to Jericho. This man was a Jew. As he was walking along, robbers grabbed him. They knocked him down and took his money and his clothes. The robbers beat him up and left him half dead beside the road.
 A short time later, a priest came along that road. He saw the man who was badly hurt. What would you have done?— Well, the priest just went by on the opposite side of the road. He didn’t even stop. He didn’t do anything at all to help the man.
Did you catch the point, driver100? The priest didn't do anything to help the downed Jewish man. Now, you guys know me, I'm not going to get all religious on ya. But that old account from thousands of years ago totally describes what's happening now on the earth. Most people would rather spit on you than help you when you're down. For that poor Jewish man, he was already robbed and beaten. I'll bet that priest would gladly take your tithe on Sunday morning, yet he wouldn't stop and help a man beaten and left for dead on the side of the road. There's a huge moral story told by that one Bible account.
You should watch the Good Samaritan videos on YouTube--there are plenty of people who help others when they are helpless. It'll put you in a good mood! Works for me.

I think the ""priest"" refers to either another Jewish sect. A ""Levite"" also walked past, and that is a Jewish tribe.

MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
482,September 19,Mr_Shiftright,"roadburner said:
show previous quotes


I was stuck in an Altima rental for a couple of days. No thanks.
How unpatriotic. We need to learn to STEAL AMERICAN!
MODERATOR --Need help with anything? Click on my name!
Share Your Vehicle Reviews Here"
483,September 19,abacomike,"
Mike would have traded 3 cars by now, for sure - but would have developed apoplectic tics in his left hand - that’s the “wallet retriever hand”!

We should start a “pool’ here - guess which “year” iluv takes delivery of his next car!  Winning guess gets two years of paid dues to Edmunds.  That should spark some takers - right jmonroe/jmonroe1? 
2018 Mercedes S450"
484,September 19,snakeweasel,"
Hey that would make a great slogan;

STEAL AMERICAN STEEL

2008 Sebring Ragtop, 2011 Hyundai Sonata, 2015 Honda CTX700D"
485,September 19,pensfan83,"Regarding the Altima it's a solid, if unremarkable car and I'm sure the versions in rental fleets are completely different than ours which is fully loaded. I'm not going to romanticize it by any means but we've had no problems with it through 4 years and I don't hate having to drive it. That being said my wife has grown fond of taking my car on days I work from home so I expect whatever replaces it, SUV or sedan and more likely the former, to be a more engaging drive.
2018 Acura TLX A-Spec SH-AWD, 2014 Nissan Altima 3.5SL"
486,September 19,jmonroe1,"roadburner said:
show previous quotes


I was stuck in an Altima rental for a couple of days. No thanks.
It probably wasn't Black.

jmonroe"
487,September 19,bwia,"What's in a name? Ask Lincoln as it is about to launch its new luxury MKX, scratch that, 2019 Lincoln Nautilus SUV. A luxury SUV with a real name, not that alpha numeric mumbo jumbo that American marques have copied from the Germans.

The Nautilus is a baby Lincoln Navigator. Luxurious, extravagant, powerful, expensive and with a real name reminiscent of American prestige of years past but only in a better looking turbo package."
488,September 19,graphicguy,"@iluvmysephia1 OK....you and I are roughly the same age.

Aside from early withdrawal penalties from you pension (if any), have you looked at the financial impact of leaving money in the pension and the interest it receives vs pulling it out to buy/pay down your car debt?

Again, I don’t know what your situation is. I always look at what the opportunity costs are when I buy a car.

Plus, I’m beginning to think leasing might be the way to go, especially with the way our fellow Edmunds friends are looking at the leases.

That said, I don’t know if you can roll negative equity from one car into another if you’re leasing.

When you drove the Sentra, what were the main differences between it and the Soul you now have?
2018 Acura TLX SH AWD ASpec"
489,September 19,imidazol97,"We've had State Farm for many, many decades. Never have had a problem. Roof damaged by hail that wasn't obvious from ground. Roof gypsies kept coming wanting to get on my roof. Told them ""No."" Called agent. Adjuster came. Photographer, Replaced roof on storage barn to match house (I had done the reroof on storage barn myself 10 years earlier). Paid for some damage to metal louvers on heat pump. Etc..

Wife lost one of 3 center diamonds from ring. Another was chipped (princess cut chips easily along the cleavage lines). Paid claim for that through local, trusted gemologist. Substantial claim.

Only complaint is I'm up to $1000 deductible and I don't like the agent who took over the office from the agent who retired. He's a sleazebag, IMHO. Thinks he's a late night entertainer personality. I don't know what he talked my son and fiancé into as insurance but I had warned my son before he went for the insurance checkup.

Life insurance through State Farm for myself. Policy has cash value which is paid in event of my death along with policy face amount. Agent tried to sell me another prepaid policy using the cash value. Commi$$ion territory. I warned my son that insurance agents are not financial advisors, no matter how they present themselves. They are not fiduciaries.

I can switch agents. So can my son. I'll stay with State Farm.
2015 Cruze 2LT, 2014 Malibu 2LT, 2008 Cobalt 2LT"
